Mean,Median,Mode,Kurtosis,Skewness,Standard Deviation,Variance,Standard Error,Max,Min,Sum,Range,2nd Quartile,RMS,Count,Shape Factor,Impulse Factor,K Factor,Condition
-0.003372766,-0.00643367,-0.08249528,2.925427784,0.163924812,0.216723699,0.046969162,0.003957475,1.0620967,-0.87149167,-10.11829867,1.93358837,-0.00643367,0.216749942,3000,1.419608567,6.956225961,0.204077408,Crater wear
0.003076417,0.003607666,-0.26877108,1.352115394,0.013511277,0.229472836,0.052657783,0.00419028,1.0632993,-1.1183763,9.229249742,2.1816756,0.003607666,0.229493457,3000,1.334352163,6.502616035,0.205202361,Crater wear
0.004146851,0.002765877,-0.050026294,2.057254095,0.06956377,0.325225925,0.105771902,0.005938776,1.6188797,-1.5096877,12.44055283,3.1285674,0.002765877,0.325252362,3000,1.352347468,6.731043709,0.200912002,Crater wear
-0.001831612,-0.00643367,0.19012396,1.468417746,0.065911412,0.274161327,0.075164433,0.005006313,1.1354525,-1.1568581,-5.494835182,2.2923106,-0.00643367,0.274167445,3000,1.327237031,5.600318116,0.23699315,Crater wear
-0.001282485,-0.009079292,-0.14647122,1.297153586,-0.031921813,0.27637437,0.076382792,0.005046724,1.1175345,-1.090477,-3.847455283,2.2080115,-0.009079292,0.276377345,3000,1.355725365,5.481888776,0.2473099,Crater wear
0.001550093,-0.000841789,0.008658397,1.757356317,0.050000596,0.317331664,0.100699385,0.005794623,1.3679065,-1.2512586,4.650280223,2.6191651,-0.000841789,0.31733545,3000,1.355614741,5.843514223,0.231986214,Crater wear
-0.000515094,-0.001683578,-0.22728291,1.329758295,-0.033189002,0.278853755,0.077759417,0.005091998,1.2625626,-1.1251106,-1.545282529,2.3876732,-0.001683578,0.278854231,3000,1.338682916,6.061127263,0.220863687,Crater wear
0.000370507,-0.000841789,-0.036798187,1.652510653,0.108873513,0.267104964,0.071345062,0.00487746,1.4417434,-1.3113863,1.111521589,2.7531297,-0.000841789,0.267105221,3000,1.32640157,7.159465865,0.185265437,Crater wear
-0.001074042,-0.006133032,-0.008177375,1.927938927,0.029959385,0.250603177,0.062801952,0.00457613,1.1932955,-1.063179,-3.222126335,2.2564745,-0.006133032,0.250605478,3000,1.376782276,6.555754908,0.210011249,Crater wear
0.001440821,-0.000841789,-0.067343086,1.756189834,0.028393062,0.278747994,0.077700444,0.005090067,1.2197517,-1.1162117,4.322463834,2.3359634,-0.000841789,0.278751717,3000,1.369548386,5.992820378,0.228531526,Crater wear
-0.000283041,-0.000120256,0.11568581,2.474586933,0.013493589,0.2648057,0.070122059,0.004835474,1.2873353,-1.198226,-0.849124193,2.4855613,-0.000120256,0.264805851,3000,1.391423647,6.764309666,0.205700761,Crater wear
0.001573543,-0.002525366,-0.002886132,1.462016078,-0.037821261,0.244430199,0.059746122,0.004463408,1.0097855,-1.0267416,4.720629749,2.0365271,-0.002525366,0.244435264,3000,1.355450094,5.693519725,0.23806892,Crater wear
-0.001774811,-0.01286734,0.10738818,2.202676882,0.030012101,0.245731012,0.06038373,0.004487162,1.127636,-1.0368431,-5.324433252,2.1644791,-0.01286734,0.245737422,3000,1.373212313,6.301374979,0.217922647,Crater wear
-0.000618314,-0.001382939,-0.082375027,1.786486783,-0.120133515,0.263132154,0.06923853,0.004804915,1.1774217,-1.1926942,-1.854941311,2.3701159,-0.001382939,0.26313288,3000,1.354173683,6.138020814,0.220620575,Crater wear
0.001400135,0.001924089,-0.066020273,2.567831178,-0.097311706,0.254781874,0.064913803,0.004652435,1.2252834,-1.3321905,4.200404985,2.5574739,0.001924089,0.254785721,3000,1.388701843,7.261063892,0.191253219,Crater wear
0.001075485,0.00240511,-0.081653491,3.220532846,-0.139083263,0.240116266,0.057655821,0.004384634,1.3180004,-1.2347836,3.226454807,2.552784,0.00240511,0.240118674,3000,1.379528811,7.572170428,0.182184068,Crater wear
-0.000540829,-0.006193159,0.21826376,2.380211592,-0.15647943,0.228888942,0.052390148,0.004179618,1.1073128,-1.1871624,-1.622487527,2.2944752,-0.006193159,0.228889581,3000,1.372712691,7.119733829,0.192803934,Crater wear
0.001059571,-0.000481022,-0.041608408,1.85077167,-0.049946909,0.261014064,0.068128342,0.004766237,1.4144453,-1.0862681,3.178714075,2.5007134,-0.000481022,0.261016214,3000,1.351499722,7.323768882,0.184536097,Crater wear
-0.001256389,0.000661406,-0.069988705,2.040521205,-0.141665427,0.248762366,0.061882715,0.004542516,1.1500034,-1.1669595,-3.76916835,2.3169629,0.000661406,0.248765539,3000,1.366622509,6.410828149,0.213174098,Crater wear
-0.001261801,-0.002284855,-0.097286709,2.48686623,0.058288667,0.230893398,0.053311761,0.00421622,1.2923859,-1.0964898,-3.7854028,2.3888757,-0.002284855,0.230896846,3000,1.356380875,7.591994206,0.178659366,Crater wear
-0.001388109,-0.001443067,0.013468618,1.50074511,-0.071724959,0.22779635,0.051891177,0.004159667,0.9509806,-1.0887934,-4.164327414,2.039774,-0.001443067,0.227800579,3000,1.340725724,6.408119437,0.209222961,Crater wear
0.000791923,-0.005291242,-0.07984966,2.389206536,0.086242475,0.236661816,0.056008815,0.004321554,1.269778,-1.1491617,2.37576816,2.4189397,-0.005291242,0.236663141,3000,1.358333471,7.287919657,0.18638151,Crater wear
0.001696685,-0.004269071,-0.039804574,2.611153777,-0.008094447,0.250640159,0.062820489,0.004576805,1.2036375,-1.373799,5.090055178,2.5774365,-0.004269071,0.250645902,3000,1.358633216,7.446716415,0.182447288,Crater wear
0.001167922,0.00054115,-0.024892891,2.43235251,-0.050253735,0.237889769,0.056591542,0.004343977,1.1362944,-1.177542,3.503764832,2.3138364,0.00054115,0.237892636,3000,1.367465369,6.76880096,0.202024757,Crater wear
-0.000912659,-0.004269071,-0.040285598,3.085875821,0.144972782,0.218589562,0.047781397,0.003991546,1.2219163,-1.1081545,-2.737976914,2.3300708,-0.004269071,0.218591468,3000,1.367014864,7.641550532,0.178892341,Crater wear
0.000489239,0.001924088,-0.18639605,3.232605002,0.019598382,0.245309261,0.060176633,0.00447946,1.5232766,-1.2412775,1.467718365,2.7645541,0.001924088,0.245309749,3000,1.354646221,8.411817715,0.161040844,Crater wear
6.61E-05,0.000240511,-0.1362495,5.226524283,0.306512853,0.254501411,0.064770968,0.004647313,1.4332052,-1.3440958,0.198421279,2.777301,0.000240511,0.254501419,3000,1.42249893,8.010693487,0.177575004,Crater wear
0.001283006,0.005050731,-0.19373164,4.077750351,0.003771901,0.238557435,0.05690965,0.004356169,1.3434945,-1.2649677,3.849018352,2.6084622,0.005050731,0.238560885,3000,1.391816452,7.838241171,0.177567444,Crater wear
-0.001174375,-0.005652009,0.018038327,5.584604866,0.113089004,0.23859577,0.056927942,0.004356869,1.4054261,-1.3428934,-3.523125923,2.7483195,-0.005652009,0.23859866,3000,1.421149415,8.371046498,0.169769624,Crater wear
-0.002121428,-0.003246899,-0.051709872,3.345027753,0.142247392,0.222566432,0.049535816,0.004064166,1.2192706,-1.1283575,-6.364282635,2.3476281,-0.003246899,0.222576542,3000,1.360003393,7.450076007,0.182548929,Crater wear
-0.000749071,0.000962044,0.005291243,4.216826652,0.233284953,0.263683147,0.069528802,0.004814976,1.4478763,-1.3561214,-2.247214444,2.8039977,0.000962044,0.263684211,3000,1.41280702,7.757649942,0.182117913,Crater wear
6.62E-05,-0.002465238,-0.14562942,4.62174808,0.113679704,0.23595262,0.055673639,0.004308604,1.2987596,-1.4110782,0.198662496,2.7098378,-0.002465238,0.235952629,3000,1.400728039,8.376837354,0.167214425,Crater wear
-0.000887806,-0.004449454,-0.30544901,5.154766551,0.212336173,0.231340519,0.053518436,0.004224385,1.2572714,-1.2654488,-2.663418772,2.5227202,-0.004449454,0.231342223,3000,1.422144453,7.779172213,0.182814368,Crater wear
0.000174771,-0.000180384,-0.062051844,5.281934469,0.495330003,0.242616695,0.058862861,0.004430293,1.7527241,-1.1058697,0.52431349,2.8585938,-0.000180384,0.242616758,3000,1.404917679,10.14947646,0.138422675,Crater wear
0.001640445,0.002224727,-0.10426153,4.626077166,0.131935692,0.259473276,0.067326381,0.004738102,1.3658621,-1.3579253,4.921336334,2.7237874,0.002224727,0.259478462,3000,1.415326207,7.450099751,0.189974128,Crater wear
0.001747994,0.004930476,-0.24616304,4.587155493,0.181109692,0.244202467,0.059634845,0.00445925,1.4386168,-1.3927994,5.243981566,2.8314162,0.004930476,0.244208723,3000,1.396115835,8.224422421,0.169752448,Crater wear
-0.002371639,0.00054115,-0.013588873,3.756350016,0.140414071,0.215486259,0.046434328,0.003934879,1.2094097,-1.0313113,-7.114917383,2.240721,0.00054115,0.21549931,3000,1.368644876,7.681010175,0.178185531,Crater wear
-0.000222473,-0.003607666,0.090311892,6.009584146,0.306454605,0.246974171,0.060996241,0.004509863,1.6889887,-1.4730098,-0.66741803,3.1619985,-0.003607666,0.246974271,3000,1.413194064,9.664443171,0.146226124,Crater wear
0.00192505,0.002405111,-0.12422395,4.180458318,0.253389706,0.259344771,0.06725971,0.004735755,1.4861176,-1.3782485,5.775150681,2.8643661,0.002405111,0.259351916,3000,1.408360948,8.070077233,0.174516415,Crater wear
0.001864,0.00859827,-0.12169858,3.79481568,0.213382161,0.235954488,0.05567452,0.004308638,1.4441484,-1.0438179,5.592001266,2.4879663,0.00859827,0.235961851,3000,1.382903411,8.463731497,0.163391692,Crater wear
-1.24E-06,0.000721533,0.11929347,5.340188573,0.284094275,0.229808688,0.052812033,0.004196413,1.4317621,-1.2947911,-0.003728327,2.7265532,0.000721533,0.229808688,3000,1.410191305,8.785823039,0.160507593,Crater wear
-0.001244444,-0.000240511,-0.022728292,4.735186783,0.284584098,0.232778427,0.054185796,0.004250642,1.3483047,-1.2097704,-3.733332542,2.5580751,-0.000240511,0.232781753,3000,1.395395932,8.082329762,0.172647736,Crater wear
0.000464547,-0.001743705,-0.038481764,3.732600449,0.399021672,0.262934636,0.069134623,0.004801308,1.5532202,-1.1407437,1.393641345,2.6939639,-0.001743705,0.262935047,3000,1.412003978,8.34104517,0.169283819,Crater wear
-0.001323211,0.000420895,0.11015405,4.385535259,0.168651725,0.234381191,0.054934543,0.004279909,1.3948437,-1.3008039,-3.969634332,2.6956476,0.000420895,0.234384926,3000,1.391884445,8.283217186,0.168036696,Crater wear
-0.001577632,-0.00294626,-0.10883124,5.228832932,0.330862803,0.254384591,0.06471152,0.00464518,1.5301311,-1.3030888,-4.732896522,2.8332199,-0.00294626,0.254389483,3000,1.423086472,8.559744074,0.16625339,Crater wear
-0.001803672,-0.002886132,-0.079969913,5.120552776,0.275176805,0.233381227,0.054466797,0.004261649,1.3501086,-1.3021266,-5.411016507,2.6522352,-0.002886132,0.233388196,3000,1.40329099,8.11778514,0.172866239,Crater wear
0.001609179,0.007936863,-0.1124389,4.449321091,0.346588468,0.263519918,0.069442747,0.004811996,1.565847,-1.2908226,4.827536705,2.8566696,0.007936863,0.263524831,3000,1.403436391,8.339125581,0.16829539,Crater wear
0.002200075,0.002585494,0.26251778,4.432098014,0.144259804,0.241335172,0.058242665,0.004406892,1.3698305,-1.3428934,6.600223524,2.7127239,0.002585494,0.2413452,3000,1.400814193,7.950761014,0.176186178,Crater wear
9.30E-05,0.000360767,0.001924088,4.590326973,0.325506042,0.239972523,0.057586812,0.004382009,1.456174,-1.210492,0.278872477,2.666666,0.000360767,0.239972541,3000,1.410178971,8.557087166,0.164796612,Crater wear
-0.000860909,-0.000300639,0.012145807,6.114957247,0.419504759,0.235205232,0.055321501,0.004294956,1.6141897,-1.2252834,-2.582727649,2.8394731,-0.000300639,0.235206808,3000,1.42237216,9.761530775,0.145711999,Crater wear
0.000956673,0.006553926,0.05195038,4.0209446,0.288311883,0.256577271,0.065831896,0.00468522,1.412882,-1.2245619,2.870018841,2.6374439,0.006553926,0.256579054,3000,1.398652667,7.701841381,0.181599776,Crater wear
0.000396202,-0.003066516,-0.002044344,3.662571958,0.123664584,0.228455381,0.052191861,0.004171701,1.4857569,-1.113566,1.188605534,2.5993229,-0.003066516,0.228455724,3000,1.369957921,8.909491933,0.153763866,Crater wear
-0.001099015,0.001443066,-0.20912434,4.231487824,0.207608384,0.231413061,0.053552005,0.004225709,1.3608114,-1.3499883,-3.297045856,2.7107997,0.001443066,0.231415671,3000,1.402187569,8.245391595,0.170057123,Crater wear
-0.00149197,-0.000901917,0.027899278,5.062885921,0.222798089,0.234169565,0.054835385,0.004276045,1.3744003,-1.4199771,-4.475910244,2.7943774,-0.000901917,0.234174318,3000,1.389314855,8.424473256,0.164914151,Crater wear
0.001812331,0.008297631,-0.031146178,3.663321001,0.356843527,0.256124058,0.065599533,0.004676944,1.5409541,-1.0403304,5.43699208,2.5812845,0.008297631,0.25613047,3000,1.387418596,8.347106741,0.166215509,Crater wear
0.000593221,0.005231115,0.027658768,4.274352989,0.222051484,0.23043931,0.053102275,0.004207928,1.5615178,-1.2070045,1.779661813,2.7685223,0.005231115,0.230440073,3000,1.383825483,9.377136937,0.147574413,Crater wear
2.20E-06,-0.003006388,-0.024532124,5.597035909,0.352528292,0.245180912,0.060113679,0.004477117,1.5699357,-1.3202853,0.006613615,2.890221,-0.003006388,0.245180912,3000,1.420298984,9.094419558,0.156172582,Crater wear
-0.002404589,-0.002104472,-0.21958657,4.056064476,0.099853921,0.22247444,0.049494876,0.004062486,1.2371887,-1.2044792,-7.213767757,2.4416679,-0.002104472,0.222487434,3000,1.379541932,7.671236335,0.179833064,Crater wear
0.001335598,0.001743705,-0.051709872,3.220870514,0.265494561,0.251291773,0.063147555,0.004588704,1.3153548,-1.1534909,4.006793372,2.4688457,0.001743705,0.251295323,3000,1.377434715,7.209904844,0.191047558,Crater wear
0.000422898,-0.001262683,-0.11183763,4.12786871,0.241775711,0.228968258,0.052426463,0.004181066,1.3936411,-1.2896202,1.268695202,2.6832613,-0.001262683,0.228968648,3000,1.378863823,8.392595709,0.164295275,Crater wear
0.000858304,-0.000601278,-0.077805318,4.97171104,0.360229924,0.242836797,0.05896971,0.004434312,1.4006159,-1.2231188,2.574911149,2.6237347,-0.000601278,0.242838314,3000,1.438482233,8.296718325,0.173379664,Crater wear
8.20E-05,-0.000841789,0.037519719,4.699225384,0.316490435,0.230332278,0.053052958,0.004205974,1.3539568,-1.0681095,0.246042952,2.4220663,-0.000841789,0.230332293,3000,1.400573771,8.232959246,0.170117904,Crater wear
0.000269252,0.001202555,-0.095001854,3.638308082,0.322450846,0.265795409,0.0706472,0.004853547,1.6183987,-1.1264334,0.807756514,2.7448321,0.001202555,0.265795546,3000,1.396288145,8.501838932,0.164233662,Crater wear
-0.001337522,-0.004569709,-0.11929347,4.261237307,0.270387881,0.232707126,0.054152606,0.00424934,1.4977823,-1.2276886,-4.012566338,2.7254709,-0.004569709,0.23271097,3000,1.379407808,8.878191702,0.155370356,Crater wear
0.000411675,-0.0010823,0.071672283,4.857633339,0.331618781,0.241504857,0.058324596,0.00440999,1.4396991,-1.3186017,1.235023741,2.7583008,-0.0010823,0.241505208,3000,1.407188543,8.388755247,0.167747002,Crater wear
0.000507679,-0.000360767,-0.060969546,6.078256764,0.401389904,0.238940264,0.05709245,0.00436316,1.6028857,-1.259436,1.523036749,2.8623217,-0.000360767,0.238940803,3000,1.441612027,9.670760587,0.149069146,Crater wear
0.000890572,0.005050731,0.013949639,4.206584617,0.284372736,0.245870885,0.060452492,0.004489716,1.5448023,-1.0369633,2.671716844,2.5817656,0.005050731,0.245872498,3000,1.395050086,8.765016815,0.159161142,Crater wear
-0.001734365,0.00240511,0.084178858,3.917023272,0.250752247,0.239145065,0.057190362,0.004366899,1.461826,-1.2286506,-5.203094557,2.6904766,0.00240511,0.239151354,3000,1.379825642,8.434261245,0.163597688,Crater wear
-0.000988981,0.001022172,0.036798187,5.532940455,0.37104448,0.236104175,0.055745181,0.004311371,1.5866512,-1.2107325,-2.966944359,2.7973837,0.001022172,0.236106246,3000,1.412143261,9.489705747,0.148807908,Crater wear
-0.001679529,-0.000420895,-0.010341974,4.821390367,0.258720976,0.230190759,0.052987786,0.00420339,1.3824574,-1.2428408,-5.038586415,2.6252982,-0.000420895,0.230196887,3000,1.398106822,8.396391245,0.166512825,Crater wear
0.002464156,0.003006388,-0.054956768,3.741186584,0.307013098,0.2679063,0.071773785,0.004892093,1.6376395,-1.2554675,7.392467329,2.893107,0.003006388,0.267917632,3000,1.397373636,8.541409714,0.163599884,Crater wear
-0.001358847,0.005892521,0.13420515,5.319457531,0.24898498,0.232981768,0.054280504,0.004254355,1.4508828,-1.3741597,-4.076541476,2.8250425,0.005892521,0.23298573,3000,1.416527168,8.821205065,0.160582047,Crater wear
-0.001366945,0.000601278,-0.092837259,6.083730832,0.35191735,0.239962987,0.057582235,0.004381835,1.5594735,-1.3169181,-4.100833556,2.8763916,0.000601278,0.23996688,3000,1.419828055,9.227040934,0.153876857,Crater wear
-8.89E-05,-0.003667793,-0.058083411,3.179396805,0.167783204,0.223750479,0.050064277,0.004085787,1.2756705,-1.078692,-0.266727459,2.3543625,-0.003667793,0.223750496,3000,1.375091108,7.839817968,0.175398346,Crater wear
0.002443592,0.002645621,-0.031266432,3.570634979,0.309772023,0.246379503,0.06070286,0.004499004,1.3594886,-1.1504844,7.330776333,2.509973,0.002645621,0.24639162,3000,1.404340416,7.748578392,0.18123846,Crater wear
0.000404219,0.003307027,0.048943993,4.883753518,0.20120887,0.240246441,0.057718352,0.004387011,1.4785415,-1.2934682,1.212656673,2.7720097,0.003307027,0.240246781,3000,1.407427259,8.661675302,0.162489035,Crater wear
-0.001990029,0.002705749,-0.040526107,4.902659159,0.381295769,0.238809197,0.057029833,0.004360766,1.5274855,-1.1269144,-5.9700856,2.6543999,0.002705749,0.238817488,3000,1.43827659,9.199270332,0.156346812,Crater wear
-0.001261961,-0.003547537,0.066140532,5.071987798,0.192006013,0.227110044,0.051578972,0.004147134,1.472649,-1.088553,-3.785884208,2.561202,-0.003547537,0.22711355,3000,1.42159841,9.217924164,0.154221101,Crater wear
0.003775301,0.003848176,0.013949639,3.249666458,0.277974446,0.266195014,0.070859786,0.004860844,1.4742123,-1.1590227,11.32590436,2.633235,0.003848176,0.266221784,3000,1.39770935,7.739863664,0.180585784,Crater wear
-0.000387062,-0.002465238,-0.094761342,2.951190639,0.235172567,0.228685541,0.052297077,0.004175904,1.2720628,-1.0284251,-1.16118719,2.3004879,-0.002465238,0.228685869,3000,1.367484883,7.606620629,0.179775613,Crater wear
-0.000714799,0.000420895,-0.001563322,5.108276373,0.453998516,0.228949417,0.052417836,0.004180722,1.6666211,-1.029748,-2.144395972,2.6963691,0.000420895,0.228950533,3000,1.410651701,10.2686893,0.137374076,Crater wear
0.00060721,0.001082299,-0.043773007,5.140360327,0.211437056,0.233053324,0.054313852,0.004255661,1.3808941,-1.274949,1.821630928,2.6558431,0.001082299,0.233054115,3000,1.428931434,8.466715934,0.168770447,Crater wear
0.004695296,0.005110859,0.016354749,3.205581189,0.389038826,0.251486278,0.063245348,0.004592256,1.3699508,-1.1158509,14.08588871,2.4858017,0.005110859,0.251530105,3000,1.395805945,7.602213136,0.183605211,Crater wear
-0.002471531,0.000240511,0.043652751,3.484387046,0.175263538,0.232643219,0.054122867,0.004248173,1.2981583,-1.0999771,-7.414593969,2.3981354,0.000240511,0.232656347,3000,1.370376531,7.646323388,0.179220321,Crater wear
-0.002507808,0.000120256,0.030184133,5.044932964,0.182540052,0.23550196,0.055461173,0.004300375,1.4814277,-1.2036375,-7.523425422,2.6850652,0.000120256,0.235515312,3000,1.423885381,8.956459039,0.158978607,Crater wear
-0.000745304,0.000481022,-0.11448324,4.395200521,0.111993809,0.228597634,0.052256878,0.004174298,1.4348887,-1.2678539,-2.235910729,2.7027426,0.000481022,0.228598849,3000,1.369449095,8.595874552,0.159314691,Crater wear
0.002659731,0.007335587,-0.31939864,4.098613595,0.417105027,0.25403163,0.064532069,0.004638735,1.4225024,-1.2769933,7.979193175,2.6994957,0.007335587,0.254045553,3000,1.407662187,7.882062158,0.178590597,Crater wear
-0.003453017,0.000781661,0.024772635,3.185926934,0.174131588,0.238930844,0.057087948,0.004362988,1.3363996,-1.1783837,-10.35905037,2.5147833,0.000781661,0.238955794,3000,1.365240974,7.635334807,0.178805646,Crater wear
-0.000976756,-0.000721533,-0.055678301,4.34013071,0.237411195,0.227159021,0.051601221,0.004148029,1.3119876,-1.1554149,-2.930266552,2.4674025,-0.000721533,0.227161121,3000,1.398249578,8.07570461,0.173142734,Crater wear
0.001020288,0.000300639,-0.028741067,2.966523133,0.097658979,0.223084743,0.049766802,0.004073631,1.1840358,-1.0438179,3.060863226,2.2278537,0.000300639,0.223087076,3000,1.36573744,7.248658472,0.188412442,Crater wear
0.00296967,0.004810221,-0.017196538,4.423868575,0.412335651,0.256278248,0.06567854,0.004679759,1.4875607,-1.0659449,8.909009748,2.5535056,0.004810221,0.256295453,3000,1.43268114,8.315403697,0.172292434,Crater wear
-0.001406909,0.005411498,0.077805318,2.57200049,0.144148878,0.230357897,0.053064761,0.004206442,1.2665311,-0.99198771,-4.220728183,2.25851881,0.005411498,0.230362193,3000,1.362949257,7.493493599,0.181884356,Crater wear
-0.000746346,0.002044344,-0.017797817,4.986533135,0.39359118,0.230572569,0.053163709,0.004210362,1.3947234,-1.1258321,-2.239037449,2.5205555,0.002044344,0.230573776,3000,1.43472179,8.678524001,0.165318641,Crater wear
-8.42E-06,-0.001202555,-0.10678689,5.132175427,0.296340751,0.218635168,0.047801337,0.003992379,1.3920778,-1.172371,-0.025254142,2.5644488,-0.001202555,0.218635168,3000,1.416373767,9.018231139,0.157056716,Crater wear
0.002676968,0.003307027,-0.10810971,2.60003942,0.265212808,0.259031663,0.067097403,0.004730038,1.3428934,-1.014235,8.030902824,2.3571284,0.003307027,0.259045495,3000,1.381678253,7.162628342,0.192901012,Crater wear
-0.001786235,0.000120256,-0.070108965,3.852188099,0.271481161,0.230301223,0.053038653,0.004205407,1.3638178,-1.0877111,-5.358705389,2.4515289,0.000120256,0.23030815,3000,1.379137785,8.166852363,0.168870175,Crater wear
-0.002261285,-0.002465238,-0.050868083,5.967493404,0.498217263,0.231410336,0.053550743,0.00422566,1.4238253,-1.2340621,-6.783853549,2.6578874,-0.002465238,0.231421384,3000,1.415727825,8.710297475,0.162534957,Crater wear
0.000127351,-0.000901917,-0.10798945,4.539734852,0.330425767,0.226994362,0.05152644,0.004145022,1.4160087,-1.2557081,0.382051895,2.6717168,-0.000901917,0.226994397,3000,1.418692239,8.849912496,0.160305793,Crater wear
0.00101664,0.002765877,0.035956398,0.701798267,-0.115536335,0.099992041,0.009998408,0.001825901,0.35535505,-0.41836894,3.049920469,0.77372399,0.002765877,0.099997209,3000,1.299331906,5.436152835,0.239016809,Edge Fracture
0.001041693,0.003246899,0.014791428,0.26052525,-0.123733683,0.100380437,0.010076232,0.001832993,0.32420886,-0.3711085,3.125080076,0.69531736,0.003246899,0.100385842,3000,1.278990707,4.72819985,0.270502675,Edge Fracture
0.00135075,0.001443066,-0.063134141,0.8322929,-0.164795905,0.095149482,0.009053424,0.001737474,0.38229227,-0.37868461,4.052249983,0.76097688,0.001443066,0.09515907,3000,1.305943568,5.246500761,0.248917064,Edge Fracture
-0.001363617,0.000962044,-0.027899278,0.536015046,-0.149535462,0.093842235,0.008806365,0.001713603,0.33310777,-0.36449447,-4.090852279,0.69760224,0.000962044,0.093852142,3000,1.302651603,5.059120603,0.257485778,Edge Fracture
-0.000714759,-0.000601278,-0.007215331,0.269571657,-0.054691978,0.096431873,0.009299106,0.001760891,0.31098077,-0.32468989,-2.144276202,0.63567066,-0.000601278,0.096434522,3000,1.282762673,4.318993469,0.297005004,Edge Fracture
0.000521749,0.001142427,0.054956768,0.344769694,-0.095773381,0.104965186,0.01101769,0.001916713,0.33455083,-0.36858314,1.565245746,0.70313397,0.001142427,0.104966483,3000,1.292825192,4.539673563,0.284783735,Edge Fracture
3.45E-05,0.002044344,-0.067343086,0.414869749,-0.120916921,0.110916923,0.012302564,0.002025394,0.32733551,-0.44181874,0.103419724,0.76915425,0.002044344,0.110916928,3000,1.30859722,5.212574718,0.251046228,Edge Fracture
0.000105264,0.002405111,-0.025133403,0.263721641,-0.101912816,0.10984387,0.012065676,0.0020058,0.3678616,-0.37483644,0.315791275,0.74269804,0.002405111,0.10984392,3000,1.29097303,4.405375672,0.293044936,Edge Fracture
0.000292942,0.002224727,0.056880858,0.604002147,-0.176720772,0.102186141,0.010442007,0.001865966,0.40959027,-0.42017275,0.878827437,0.82976302,0.002224727,0.102186561,3000,1.292064757,5.312737772,0.243201305,Edge Fracture
0.000882836,0.001683577,-0.013107851,0.398963966,-0.062685927,0.096662553,0.009343649,0.001765103,0.39636216,-0.34320924,2.648507276,0.7395714,0.001683577,0.096666584,3000,1.28640034,5.274629493,0.243884493,Edge Fracture
0.000536941,0.003968432,-0.010462229,0.726328692,-0.222033058,0.101609812,0.010324554,0.001855442,0.33815849,-0.43893263,1.610822595,0.77709112,0.003968432,0.101611231,3000,1.299074775,5.611646514,0.231496188,Edge Fracture
0.000854776,0.00348741,0.013348361,0.329507045,-0.149548818,0.100192366,0.01003851,0.001829559,0.41367897,-0.36774135,2.564328522,0.78142032,0.00348741,0.100196012,3000,1.275471917,5.266037006,0.242207169,Edge Fracture
-0.001669988,-0.001683577,-0.055558048,0.300169212,0.032902599,0.101288702,0.010259401,0.001849579,0.41800815,-0.37639976,-5.009965029,0.79440791,-0.001683577,0.101302468,3000,1.275120605,5.261577668,0.242345678,Edge Fracture
-0.001391196,0.000120256,-0.060368266,0.292801526,-0.109304608,0.104711967,0.010964596,0.001912089,0.34008259,-0.47621182,-4.173587695,0.81629441,0.000120256,0.104721208,3000,1.278295355,5.812952006,0.219904681,Edge Fracture
0.00033407,0.002826004,-0.031266432,0.331262004,-0.087984129,0.107325171,0.011518692,0.001959807,0.32721525,-0.41488153,1.002209147,0.74209678,0.002826004,0.107325691,3000,1.287902572,4.97855627,0.25868997,Edge Fracture
-0.000807636,0.001803833,-0.038241252,0.388575988,-0.171743235,0.112526762,0.012662272,0.002054791,0.38890633,-0.42269814,-2.422908202,0.81160447,0.001803833,0.11252966,3000,1.293580668,4.859111279,0.266217543,Edge Fracture
0.001866285,0.004750093,-0.05844418,0.121148938,-0.109995196,0.101026766,0.010206407,0.001844795,0.36208934,-0.33635467,5.59885616,0.69844401,0.004750093,0.101044003,3000,1.272350641,4.559445317,0.279058208,Edge Fracture
-2.52E-05,0.001322811,-0.010341974,0.285013635,-0.152913118,0.102024912,0.010409083,0.001863022,0.32757601,-0.40670416,-0.075520195,0.73428017,0.001322811,0.102024915,3000,1.273444743,5.07636076,0.25085781,Edge Fracture
-0.001337642,0.002344983,-0.036437422,0.67975395,-0.137123907,0.103189324,0.010648037,0.001884285,0.44121748,-0.47296494,-4.012926214,0.91418242,0.002344983,0.103197993,3000,1.290625811,5.915044845,0.218193749,Edge Fracture
0.001663615,0.003427282,-0.05195038,0.71822737,-0.165951636,0.101953816,0.010394581,0.001861724,0.44879356,-0.44723025,4.990844283,0.89602381,0.003427282,0.101967388,3000,1.29602522,5.704252956,0.227203322,Edge Fracture
0.000355034,0.003006388,-0.076723017,0.300037921,-0.148008298,0.099480926,0.009896455,0.001816568,0.35451326,-0.36689958,1.065102964,0.72141284,0.003006388,0.09948156,3000,1.275982813,4.705973232,0.271141112,Edge Fracture
0.001028586,0.001984216,0.031506944,0.362827178,-0.078235399,0.109921837,0.01208281,0.002007224,0.40381801,-0.46178117,3.085756519,0.86559918,0.001984216,0.109926649,3000,1.284873967,5.397513792,0.238049224,Edge Fracture
